ROWID,Country,State,District,Year,Class,Schools_Surveyed,Students_Surveyed,AVG_L813,AVG_M601,AVG_SCI703,AVG_SST605,AVG_M801,AVG_SCI801,AVG_SST704
1278,India,Kerala,Idukki,"Calendar Year (Jan - Dec), 2017",8,204.0,4904.0,59.28,46.78,46.31,47.8,37.26,55.49,18.24
1279,India,Kerala,Idukki,"Calendar Year (Jan - Dec), 2021",8,264.0,6344.0,50.92,35.5,36.69,30.97,26.97,47.33,39.72
1280,India,Kerala,Kannur,"Calendar Year (Jan - Dec), 2017",8,204.0,5232.0,65.83,41.25,48.09,52.37,26.42,58.39,21.2
1281,India,Kerala,Kannur,"Calendar Year (Jan - Dec), 2021",8,296.0,8564.0,59.92,40.97,41.51,37.36,27.0,48.21,42.16
1282,India,Kerala,Kasaragod,"Calendar Year (Jan - Dec), 2017",8,204.0,5272.0,61.66,40.86,45.71,51.37,36.58,54.62,25.04
1283,India,Kerala,Kasaragod,"Calendar Year (Jan - Dec), 2021",8,284.0,8112.0,52.39,39.07,36.23,28.97,25.76,38.55,44.39
1284,India,Kerala,Kollam,"Calendar Year (Jan - Dec), 2017",8,204.0,5228.0,66.94,61.29,56.64,61.97,46.19,63.09,32.62
1285,India,Kerala,Kollam,"Calendar Year (Jan - Dec), 2021",8,264.0,6756.0,58.09,46.65,42.89,36.05,30.46,50.44,47.32
1286,India,Kerala,Kottayam,"Calendar Year (Jan - Dec), 2017",8,204.0,5108.0,62.89,36.6,45.91,54.5,22.99,54.86,20.47
1287,India,Kerala,Kottayam,"Calendar Year (Jan - Dec), 2021",8,284.0,6952.0,59.74,45.1,43.6,32.32,32.19,52.57,45.46
1288,India,Kerala,Kozhikode,"Calendar Year (Jan - Dec), 2017",8,204.0,5332.0,64.67,42.77,43.11,58.59,24.23,57.94,22.22
1289,India,Kerala,Kozhikode,"Calendar Year (Jan - Dec), 2021",8,276.0,7328.0,52.72,43.2,39.23,32.93,27.56,43.74,40.04
1290,India,Kerala,Malappuram,"Calendar Year (Jan - Dec), 2017",8,200.0,5192.0,62.56,43.15,40.61,53.7,37.25,55.49,26.4
1291,India,Kerala,Malappuram,"Calendar Year (Jan - Dec), 2021",8,284.0,7928.0,54.98,43.45,39.39,30.86,27.28,45.15,39.81
1292,India,Kerala,Palakkad,"Calendar Year (Jan - Dec), 2017",8,196.0,5008.0,62.01,49.77,37.65,46.41,18.76,51.42,15.5
1293,India,Kerala,Palakkad,"Calendar Year (Jan - Dec), 2021",8,284.0,7876.0,53.52,41.15,39.39,34.37,27.46,45.72,42.69
1294,India,Kerala,Pathanamthitta,"Calendar Year (Jan - Dec), 2017",8,204.0,5064.0,62.16,44.81,43.69,55.06,35.43,56.61,23.19
1295,India,Kerala,Pathanamthitta,"Calendar Year (Jan - Dec), 2021",8,288.0,6416.0,56.93,38.74,37.81,31.81,29.42,50.15,42.78
1296,India,Kerala,Thiruvananthapuram,"Calendar Year (Jan - Dec), 2017",8,204.0,5340.0,67.74,51.91,57.12,63.52,50.84,63.34,27.94
1297,India,Kerala,Thiruvananthapuram,"Calendar Year (Jan - Dec), 2021",8,292.0,8040.0,62.38,49.91,46.46,36.89,33.9,56.76,51.06
1298,India,Kerala,Thrissur,"Calendar Year (Jan - Dec), 2017",8,160.0,4356.0,62.55,58.02,33.03,55.65,29.59,49.07,14.04
1299,India,Kerala,Thrissur,"Calendar Year (Jan - Dec), 2021",8,272.0,7316.0,60.67,50.29,44.07,35.3,31.16,52.13,51.28
1300,India,Kerala,Wayanad,"Calendar Year (Jan - Dec), 2017",8,204.0,4716.0,60.54,54.85,45.98,54.54,23.06,53.18,17.21
1301,India,Kerala,Wayanad,"Calendar Year (Jan - Dec), 2021",8,256.0,7048.0,48.31,36.51,37.96,27.03,23.78,40.14,37.69
1302,India,Tamil Nadu,Chennai,"Calendar Year (Jan - Dec), 2017",8,306.1225464195642,6658.722523377626,52.39639025078395,30.594430050306304,36.59611976360349,34.50512891875361,25.532315823139086,36.05920308264383,31.16999406024518
1303,India,Tamil Nadu,Coimbatore,"Calendar Year (Jan - Dec), 2017",8,132.39265089691656,2743.419694318473,62.78716955327337,25.05872208517203,39.85402051937876,35.046261426041475,23.61685829445493,38.57670083295832,39.02040642934384
1304,India,Tamil Nadu,Kanchipuram,"Calendar Year (Jan - Dec), 2017",8,56.290832463723646,1278.270987197058,53.55,31.33,40.05,28.26,26.93,39.29,33.93
1305,India,Tamil Nadu,Coimbatore,"Calendar Year (Jan - Dec), 2021",8,284.9879750362269,7342.438482110963,53.016108809774344,43.57587922366421,37.377727686191974,36.14801614053549,30.367604062901904,48.37726851397171,39.19637960364784
1306,India,Tamil Nadu,Cuddalore,"Calendar Year (Jan - Dec), 2017",8,200.0,4308.0,57.0,33.33,39.55,31.66,28.02,33.94,44.14
1307,India,Tamil Nadu,Dharmapuri,"Calendar Year (Jan - Dec), 2017",8,204.0,4468.0,56.92,35.29,39.93,30.8,28.24,42.21,45.14
1308,India,Tamil Nadu,Dindigul,"Calendar Year (Jan - Dec), 2017",8,200.0,4552.0,58.41,29.12,41.05,33.3,29.95,42.45,43.67
1309,India,Tamil Nadu,Dindigul,"Calendar Year (Jan - Dec), 2021",8,280.0125854180572,7104.326491280033,47.899922046883916,41.8597237634544,35.60989065636737,35.03988176238768,29.909811133725448,42.41006958231168,36.97979439211663
1310,India,Tamil Nadu,Erode,"Calendar Year (Jan - Dec), 2017",8,205.2811929798893,4107.658669803108,60.40893800553522,30.09192506026248,37.33277023480046,40.26388906347648,23.76029470582984,41.723751182930094,47.68345647710026
1311,India,Tamil Nadu,Erode,"Calendar Year (Jan - Dec), 2021",8,285.8260134787313,7260.767967054106,50.59041048120704,42.60182506919025,38.182316596732434,34.562828122489066,30.026875064726365,45.412276600303535,39.8910398892956
1312,India,Tamil Nadu,Kanniyakumari,"Calendar Year (Jan - Dec), 2017",8,204.0,3872.0,61.62,26.82,40.44,41.63,21.77,44.35,30.8
1313,India,Tamil Nadu,Karur,"Calendar Year (Jan - Dec), 2017",8,204.0,4340.0,55.26,27.26,34.57,29.4,24.41,34.48,48.1
1314,India,Tamil Nadu,Karur,"Calendar Year (Jan - Dec), 2021",8,280.0,6660.0,43.32,35.15,31.94,31.76,28.97,38.38,33.13
1315,India,Tamil Nadu,Krishnagiri,"Calendar Year (Jan - Dec), 2021",8,228.0,5848.0,44.39,43.01,32.82,37.25,30.07,41.24,35.85
1316,India,Tamil Nadu,Madurai,"Calendar Year (Jan - Dec), 2017",8,200.0,4904.0,56.05,24.6,37.45,28.47,25.0,35.83,43.05
1317,India,Tamil Nadu,Madurai,"Calendar Year (Jan - Dec), 2021",8,296.0,7776.0,45.44,38.98,35.43,33.25,25.76,42.46,34.47
1318,India,Tamil Nadu,Nagapattinam,"Calendar Year (Jan - Dec), 2017",8,88.10119459308979,1838.0327656283832,55.48,26.25,35.33,27.73,26.39,35.79,37.86
1319,India,Tamil Nadu,Nagapattinam,"Calendar Year (Jan - Dec), 2021",8,124.37815707259736,3278.746418385969,41.64,37.25,33.44,30.0,26.62,37.32,29.21
1320,India,Tamil Nadu,Namakkal,"Calendar Year (Jan - Dec), 2017",8,200.0,4792.0,58.47,25.46,36.6,36.64,24.13,38.42,39.6
1321,India,Tamil Nadu,Namakkal,"Calendar Year (Jan - Dec), 2021",8,268.0,6376.0,43.23,38.5,32.47,35.32,28.31,41.48,31.59
1322,India,Tamil Nadu,Perambalur,"Calendar Year (Jan - Dec), 2017",8,204.0,4856.0,60.52,37.19,43.24,42.59,29.95,44.84,42.6
1323,India,Tamil Nadu,Perambalur,"Calendar Year (Jan - Dec), 2021",8,268.0,6608.0,47.48,47.29,35.47,37.23,31.38,41.7,37.9
1324,India,Tamil Nadu,Pudukkottai,"Calendar Year (Jan - Dec), 2017",8,200.0,4344.0,58.84,22.04,37.02,30.29,18.32,37.44,52.75
1325,India,Tamil Nadu,Pudukkottai,"Calendar Year (Jan - Dec), 2021",8,276.0,7184.0,40.76,31.65,30.97,35.91,24.52,38.58,34.74
1326,India,Tamil Nadu,Ramanathapuram,"Calendar Year (Jan - Dec), 2017",8,204.0,4636.0,61.89,31.01,41.03,33.99,25.13,36.76,45.98
1327,India,Tamil Nadu,Ramanathapuram,"Calendar Year (Jan - Dec), 2021",8,288.0,7712.0,43.79,36.26,33.86,33.29,24.32,40.18,30.9
1328,India,Tamil Nadu,Salem,"Calendar Year (Jan - Dec), 2017",8,204.0,4548.0,55.33,26.13,37.12,34.21,23.02,41.03,46.39
1329,India,Tamil Nadu,The Nilgiris,"Calendar Year (Jan - Dec), 2021",8,3.236334981181564,83.38057486238611,53.02,43.58,37.38,36.15,30.37,48.38,39.2
1330,India,Tamil Nadu,Sivaganga,"Calendar Year (Jan - Dec), 2017",8,197.60370943505092,4438.192770985342,61.23102618507509,32.08549045682103,40.77609942115144,34.092412781602,27.54020328144556,37.98652729974969,38.83250244446183
1331,India,Tamil Nadu,Sivaganga,"Calendar Year (Jan - Dec), 2021",8,304.14673241035536,7240.596828276515,45.40842165988736,37.9026151830413,34.942581449468086,33.81440746245306,27.84935730209637,40.81071016505006,31.405771863266583
1332,India,Tamil Nadu,Thanjavur,"Calendar Year (Jan - Dec), 2017",8,206.39629056494903,4637.807229014657,58.71612500750376,31.694066149027822,38.70155058984746,32.56585798120851,24.085883765170536,41.15706419287464,42.52167654541277
1333,India,Tamil Nadu,Thanjavur,"Calendar Year (Jan - Dec), 2021",8,291.85326758964464,6999.403171723483,45.271423152159734,41.60157489168707,37.77062207327398,40.27290854104092,28.66156274076727,41.74034289605892,35.3787285873676
1334,India,Tamil Nadu,The Nilgiris,"Calendar Year (Jan - Dec), 2017",8,191.60734910308344,3568.5803056815275,58.03345933176767,23.669893020457607,36.20018834912337,39.37120562756824,23.41179628489978,40.972197944579825,42.963189613063285
1335,India,Tamil Nadu,Theni,"Calendar Year (Jan - Dec), 2017",8,202.71880702011063,4244.341330196892,55.21096454949966,28.74064922823805,37.796346615130005,35.89443509568947,23.809611342035108,35.65780492968177,41.568193587646654
1336,India,Tamil Nadu,Theni,"Calendar Year (Jan - Dec), 2021",8,286.17398652126866,7119.232032945895,40.61858664050124,32.86672108226976,30.20288485871959,30.01583426436308,24.483685155253905,34.07931360033227,33.37138058295877
1337,India,Tamil Nadu,Thiruvallur,"Calendar Year (Jan - Dec), 2017",8,124.00842991830592,2877.501730961507,55.09,34.39,39.5,38.08,31.23,41.66,31.58
1338,India,Tamil Nadu,Thiruvarur,"Calendar Year (Jan - Dec), 2017",8,204.0,4568.0,54.51,24.17,35.41,31.79,21.87,34.51,40.04
1339,India,Tamil Nadu,Thiruvarur,"Calendar Year (Jan - Dec), 2021",8,300.0,7608.0,41.32,38.16,31.98,29.11,25.95,38.13,33.03
1340,India,Tamil Nadu,Tiruchirappalli,"Calendar Year (Jan - Dec), 2017",8,204.0,4800.0,55.42,25.77,34.32,30.25,22.15,33.64,46.09
1341,India,Tamil Nadu,Tiruchirappalli,"Calendar Year (Jan - Dec), 2021",8,312.0,8076.0,45.77,42.3,33.6,34.56,28.31,39.96,34.41
1342,India,Tamil Nadu,Tirunelveli,"Calendar Year (Jan - Dec), 2017",8,109.15082868278093,2685.966470527256,59.96,33.23,37.94,36.41,25.04,37.4,51.52
1343,India,Tamil Nadu,Tirunelveli,"Calendar Year (Jan - Dec), 2021",8,156.23549987927467,4252.601893974229,47.13,41.52,37.43,36.69,27.43,44.41,36.77
1344,India,Tamil Nadu,Tiruvannamalai,"Calendar Year (Jan - Dec), 2017",8,204.0,4760.0,53.23,30.6,39.55,32.61,24.63,40.51,39.34
1345,India,Tamil Nadu,Tuticorin,"Calendar Year (Jan - Dec), 2017",8,201.45363666282705,4878.338064286106,61.34,30.13,35.64,38.14,23.51,35.97,49.6
1346,India,Tamil Nadu,Tuticorin,"Calendar Year (Jan - Dec), 2021",8,288.3552054193407,7244.430777247546,45.71,35.38,31.44,33.22,24.5,39.28,36.32
1347,India,Tamil Nadu,Vellore,"Calendar Year (Jan - Dec), 2017",8,81.33271820891079,1967.932828819528,49.15,32.21,34.93,29.42,23.28,37.91,34.75
1348,India,Tamil Nadu,Villupuram,"Calendar Year (Jan - Dec), 2017",8,121.39248081676087,3177.6267037328575,54.49,36.67,43.71,32.36,35.26,36.61,37.48
1349,India,Tamil Nadu,Virudhunagar,"Calendar Year (Jan - Dec), 2017",8,204.0,5060.0,58.0,23.08,35.61,34.23,22.6,34.19,51.38
1350,India,Tamil Nadu,Virudhunagar,"Calendar Year (Jan - Dec), 2021",8,276.0,7336.0,44.2,42.61,34.05,34.22,27.17,41.92,31.69
1351,India,Tamil Nadu,Ariyalur,"Calendar Year (Jan - Dec), 2021",8,280.0,6912.0,42.86,40.45,32.21,34.09,27.39,37.8,33.13
1352,India,Tamil Nadu,Tiruppur,"Calendar Year (Jan - Dec), 2021",8,275.7631045645344,7153.854451746616,46.41,36.58,33.52,32.78,26.3,43.74,33.05
1353,India,Tamil Nadu,Kallakurichi,"Calendar Year (Jan - Dec), 2017",8,82.60751918323913,2162.373296267142,54.49,36.67,43.71,32.36,35.26,36.61,37.48
1354,India,Tamil Nadu,Chengalpattu,"Calendar Year (Jan - Dec), 2017",8,105.57819119840624,2397.5047584638082,53.55,31.33,40.05,28.26,26.93,39.29,33.93
1355,India,Tamil Nadu,Ranipet,"Calendar Year (Jan - Dec), 2017",8,62.18906286082141,1504.7314425539923,49.15,32.21,34.93,29.42,23.28,37.91,34.75
1356,India,Tamil Nadu,Tirupathur,"Calendar Year (Jan - Dec), 2017",8,60.47821893026781,1463.3357286264797,49.15,32.21,34.93,29.42,23.28,37.91,34.75
1357,India,Tamil Nadu,Tenkasi,"Calendar Year (Jan - Dec), 2017",8,97.39553465439202,2395.6954651866376,59.98075420832771,33.183378227669635,37.90540965278714,36.43601795681663,25.016989899462757,37.37849382760245,51.49112457971797
1358,India,Tamil Nadu,Tenkasi,"Calendar Year (Jan - Dec), 2021",8,139.40929470138465,3786.967328778225,47.10864422041641,41.42765881222308,37.339914704432616,36.637813693552786,27.385934905507103,44.33284848643394,36.7632323233714
1359,India,Tamil Nadu,Mayiladuthurai,"Calendar Year (Jan - Dec), 2017",8,115.8988054069102,2417.967234371617,55.48,26.25,35.33,27.73,26.39,35.79,37.86
1360,India,Tamil Nadu,Mayiladuthurai,"Calendar Year (Jan - Dec), 2021",8,163.62184292740264,4313.253581614032,41.64,37.25,33.44,30.0,26.62,37.32,29.21
1361,India,Puducherry,Karaikal,"Calendar Year (Jan - Dec), 2017",8,88.0,1840.0,50.36,29.31,32.51,25.43,19.3,31.39,39.91
1362,India,Puducherry,Karaikal,"Calendar Year (Jan - Dec), 2021",8,208.0,4872.0,50.02,38.28,36.24,31.74,29.31,45.05,35.72
1363,India,Puducherry,Mahe,"Calendar Year (Jan - Dec), 2017",8,24.0,616.0,57.06,35.53,42.17,42.86,19.23,50.33,19.23
1364,India,Puducherry,Mahe,"Calendar Year (Jan - Dec), 2021",8,64.0,1376.0,65.29,44.06,43.67,29.94,32.48,51.23,39.95
1365,India,Puducherry,Pondicherry,"Calendar Year (Jan - Dec), 2017",8,204.0,5228.0,42.14,23.15,34.48,27.85,20.79,34.23,19.42
1366,India,Puducherry,Pondicherry,"Calendar Year (Jan - Dec), 2021",8,280.0,7340.0,58.7,47.4,43.78,41.55,37.37,54.35,45.95
1367,India,Puducherry,Yanam,"Calendar Year (Jan - Dec), 2017",8,32.0,884.0,50.83,26.61,39.7,44.34,38.39,44.65,22.32
1368,India,Puducherry,Yanam,"Calendar Year (Jan - Dec), 2021",8,72.0,1600.0,44.26,44.35,38.06,55.14,33.15,44.05,48.9
1369,India,Andaman And Nicobar Islands,South Andamans,"Calendar Year (Jan - Dec), 2017",8,204.0,3960.0,51.08,27.07,33.47,37.68,22.63,45.81,26.46
1370,India,Andaman And Nicobar Islands,South Andamans,"Calendar Year (Jan - Dec), 2021",8,188.0,4588.0,57.06,53.56,45.33,38.9,33.63,52.88,41.77
1371,India,Andaman And Nicobar Islands,Nicobars,"Calendar Year (Jan - Dec), 2017",8,80.0,1068.0,44.29,30.37,32.59,40.45,39.39,35.57,33.33
1372,India,Andaman And Nicobar Islands,Nicobars,"Calendar Year (Jan - Dec), 2021",8,80.0,1412.0,37.58,39.72,24.69,34.37,28.21,26.42,40.81
1373,India,Andaman And Nicobar Islands,North And Middle Andaman,"Calendar Year (Jan - Dec), 2017",8,220.0,3692.0,51.32,31.63,35.28,34.99,23.42,51.02,36.92
1374,India,Andaman And Nicobar Islands,North And Middle Andaman,"Calendar Year (Jan - Dec), 2021",8,132.0,2428.0,50.02,47.57,37.51,32.96,25.6,50.77,53.26
1375,India,Telangana,Adilabad,"Calendar Year (Jan - Dec), 2017",8,204.0,5204.0,43.62,29.89,30.9,49.12,25.92,30.11,37.42
1376,India,Telangana,Adilabad,"Calendar Year (Jan - Dec), 2021",8,188.0,4884.0,38.95,33.2,31.76,29.83,28.49,34.48,25.8
1377,India,Telangana,Hyderabad,"Calendar Year (Jan - Dec), 2017",8,204.0,4688.0,56.87,37.33,38.74,62.71,31.03,36.09,35.17
1378,India,Telangana,Hyderabad,"Calendar Year (Jan - Dec), 2021",8,312.0,7868.0,47.9,36.3,36.95,33.75,27.86,41.75,31.86
1379,India,Telangana,Karimnagar,"Calendar Year (Jan - Dec), 2017",8,204.0,3848.0,55.22,34.37,39.03,58.94,26.93,34.16,37.37
1380,India,Telangana,Karimnagar,"Calendar Year (Jan - Dec), 2021",8,204.0,5096.0,54.89,42.55,38.01,31.11,33.97,46.71,30.24
1381,India,Telangana,Khammam,"Calendar Year (Jan - Dec), 2017",8,204.0,5068.0,54.05,37.77,38.28,63.93,34.18,33.78,49.76
1382,India,Telangana,Khammam,"Calendar Year (Jan - Dec), 2021",8,216.0,5316.0,49.58,44.01,36.19,33.09,35.87,42.83,36.99
1383,India,Telangana,Mahabubnagar,"Calendar Year (Jan - Dec), 2017",8,121.52484154657108,3269.256521605794,52.2,36.44,34.51,56.63,28.74,31.83,49.19
1384,India,Telangana,Mahabubnagar,"Calendar Year (Jan - Dec), 2021",8,208.0,5584.0,47.44,46.99,34.82,31.64,34.21,44.73,35.9
1385,India,Telangana,Medak,"Calendar Year (Jan - Dec), 2017",8,204.0,5176.0,47.3,34.86,36.21,55.02,30.16,29.13,48.13
1386,India,Telangana,Medak,"Calendar Year (Jan - Dec), 2021",8,184.0,4192.0,42.12,41.22,34.01,30.52,28.62,40.68,29.12
1387,India,Telangana,Nalgonda,"Calendar Year (Jan - Dec), 2017",8,204.0,5124.0,49.6,28.17,35.25,54.25,27.56,34.76,33.07
1388,India,Telangana,Nalgonda,"Calendar Year (Jan - Dec), 2021",8,236.0,6040.0,44.36,39.1,35.02,26.88,31.95,38.82,30.2
1389,India,Telangana,Nizamabad,"Calendar Year (Jan - Dec), 2017",8,204.0,4644.0,54.56,41.72,45.31,62.79,36.66,38.33,45.61
1390,India,Telangana,Nizamabad,"Calendar Year (Jan - Dec), 2021",8,232.0,6012.0,48.28,38.15,36.44,33.34,32.77,39.04,25.17
1391,India,Telangana,Ranga Reddy,"Calendar Year (Jan - Dec), 2017",8,200.0,4828.0,54.08,36.6,38.11,57.91,31.6,32.97,49.24
1392,India,Telangana,Ranga Reddy,"Calendar Year (Jan - Dec), 2021",8,220.0,6192.0,50.8,37.14,36.05,35.08,31.32,43.85,37.32
1393,India,Telangana,Warangal,"Calendar Year (Jan - Dec), 2017",8,204.0,4292.0,51.45,35.83,35.74,52.56,23.33,33.74,45.74
1394,India,Telangana,Warangal,"Calendar Year (Jan - Dec), 2021",8,200.0,4888.0,46.25,38.82,32.57,27.92,32.67,40.65,26.59
1395,India,Telangana,Nirmal,"Calendar Year (Jan - Dec), 2017",8,204.0,5360.0,54.86,38.13,42.72,59.78,30.48,36.57,46.55
1396,India,Telangana,Nirmal,"Calendar Year (Jan - Dec), 2021",8,192.0,4804.0,45.34,39.7,34.12,30.56,30.63,37.81,28.71
1397,India,Telangana,Jagitial,"Calendar Year (Jan - Dec), 2017",8,204.0,4636.0,53.36,37.03,36.37,53.58,21.64,30.92,43.98
1398,India,Telangana,Jagitial,"Calendar Year (Jan - Dec), 2021",8,188.0,5040.0,48.05,36.44,35.25,29.73,29.63,42.22,29.25
1399,India,Telangana,Peddapalli,"Calendar Year (Jan - Dec), 2017",8,204.0,4188.0,54.84,32.96,37.11,54.63,32.75,38.4,37.79
1400,India,Telangana,Peddapalli,"Calendar Year (Jan - Dec), 2021",8,196.0,4984.0,49.28,37.72,34.56,35.56,28.6,41.25,32.92
1401,India,Telangana,Rajanna Sircilla,"Calendar Year (Jan - Dec), 2017",8,204.0,4308.0,52.49,37.78,39.42,55.71,26.44,32.1,38.73
1402,India,Telangana,Rajanna Sircilla,"Calendar Year (Jan - Dec), 2021",8,188.0,4460.0,44.91,35.93,32.89,28.62,26.24,38.87,29.29
1403,India,Telangana,Mancherial,"Calendar Year (Jan - Dec), 2017",8,200.0,4656.0,58.14,41.4,38.45,58.08,26.17,38.63,51.47
1404,India,Telangana,Mancherial,"Calendar Year (Jan - Dec), 2021",8,204.0,5040.0,46.63,34.96,36.05,27.51,29.82,42.17,26.89
1405,India,Telangana,Kamareddy,"Calendar Year (Jan - Dec), 2017",8,204.0,5400.0,52.19,45.94,42.0,59.93,36.55,34.62,54.53
1406,India,Telangana,Kamareddy,"Calendar Year (Jan - Dec), 2021",8,200.0,5172.0,41.36,35.03,30.27,33.04,29.0,33.98,28.52
1407,India,Telangana,Hanumakonda,"Calendar Year (Jan - Dec), 2017",8,204.0,4112.0,55.73,39.72,38.52,58.66,34.35,36.54,39.28
1408,India,Telangana,Hanumakonda,"Calendar Year (Jan - Dec), 2021",8,220.0,5584.0,59.4,52.45,43.19,35.47,38.63,54.56,40.32
1409,India,Telangana,Jayashankar Bhupalapally,"Calendar Year (Jan - Dec), 2017",8,119.50462305709311,2718.144367573099,52.58,32.54,32.97,48.62,25.96,29.45,41.4
1410,India,Telangana,Jayashankar Bhupalapally,"Calendar Year (Jan - Dec), 2021",8,172.0,4116.0,43.15,44.31,34.94,32.0,35.23,38.22,33.06
1411,India,Telangana,Mahabubabad,"Calendar Year (Jan - Dec), 2017",8,204.0,4924.0,47.59,34.54,32.29,45.49,26.0,28.89,39.33
1412,India,Telangana,Mahabubabad,"Calendar Year (Jan - Dec), 2021",8,200.0,5028.0,39.5,43.26,31.53,23.34,27.81,35.62,30.96
1413,India,Telangana,Jangoan,"Calendar Year (Jan - Dec), 2017",8,204.0,4528.0,53.29,33.63,36.4,56.89,26.2,31.36,40.64
1414,India,Telangana,Jangoan,"Calendar Year (Jan - Dec), 2021",8,188.0,4896.0,45.0,46.34,34.98,40.78,38.57,44.66,35.72
1415,India,Telangana,Bhadradri Kothagudem,"Calendar Year (Jan - Dec), 2017",8,204.0,4964.0,53.24,32.68,33.96,52.94,29.41,31.53,46.58
1416,India,Telangana,Bhadradri Kothagudem,"Calendar Year (Jan - Dec), 2021",8,208.0,5716.0,44.35,37.38,37.51,30.17,30.36,41.7,30.85
1417,India,Telangana,Sangareddy,"Calendar Year (Jan - Dec), 2017",8,204.0,5572.0,54.59,42.65,44.69,61.52,30.04,41.66,45.06
1418,India,Telangana,Sangareddy,"Calendar Year (Jan - Dec), 2021",8,204.0,5188.0,49.84,43.7,40.7,33.84,32.93,46.16,36.57
1419,India,Telangana,Siddipet,"Calendar Year (Jan - Dec), 2017",8,204.0,5048.0,56.55,44.64,47.19,65.85,40.97,39.22,52.12
1420,India,Telangana,Siddipet,"Calendar Year (Jan - Dec), 2021",8,196.0,5192.0,45.18,40.04,35.81,27.85,36.1,39.52,32.64
1421,India,Telangana,Wanaparthy,"Calendar Year (Jan - Dec), 2017",8,204.0,4980.0,54.48,32.36,36.51,56.79,30.3,31.75,47.37
1422,India,Telangana,Wanaparthy,"Calendar Year (Jan - Dec), 2021",8,176.0,4572.0,43.59,45.34,36.2,30.76,29.86,36.73,28.52
1423,India,Telangana,Nagarkurnool,"Calendar Year (Jan - Dec), 2017",8,204.0,5088.0,50.83,33.65,34.59,57.7,29.28,34.01,44.55
1424,India,Telangana,Nagarkurnool,"Calendar Year (Jan - Dec), 2021",8,204.0,5272.0,43.44,42.0,35.91,33.91,36.13,40.29,32.51
1425,India,Telangana,Jogulamba Gadwal,"Calendar Year (Jan - Dec), 2017",8,204.0,4988.0,50.59,38.77,38.37,57.9,30.1,31.86,41.88
1426,India,Telangana,Jogulamba Gadwal,"Calendar Year (Jan - Dec), 2021",8,168.0,4728.0,40.34,38.32,33.17,29.98,27.78,37.12,30.24
1427,India,Telangana,Suryapet,"Calendar Year (Jan - Dec), 2017",8,204.0,4636.0,50.41,31.72,33.61,51.08,26.25,27.81,40.07
1428,India,Telangana,Suryapet,"Calendar Year (Jan - Dec), 2021",8,212.0,5396.0,49.64,47.82,36.47,32.28,42.39,42.92,31.13
1429,India,Telangana,Yadadri Bhuvanagiri,"Calendar Year (Jan - Dec), 2017",8,204.0,4420.0,48.1,33.45,30.95,50.68,33.7,34.12,36.28
1430,India,Telangana,Yadadri Bhuvanagiri,"Calendar Year (Jan - Dec), 2021",8,184.0,4620.0,44.81,39.26,32.92,30.29,27.47,40.54,26.2
1431,India,Telangana,Vikarabad,"Calendar Year (Jan - Dec), 2017",8,204.0,5252.0,51.52,38.71,35.87,53.24,31.27,32.34,40.79
1432,India,Telangana,Vikarabad,"Calendar Year (Jan - Dec), 2021",8,208.0,5196.0,47.07,51.42,41.18,35.71,41.46,41.95,38.5
1433,India,Telangana,Kumuram Bheem Asifabad,"Calendar Year (Jan - Dec), 2017",8,204.0,5224.0,53.13,37.44,35.15,55.82,28.35,32.75,51.93
1434,India,Telangana,Kumuram Bheem Asifabad,"Calendar Year (Jan - Dec), 2021",8,188.0,4752.0,39.19,34.22,30.81,26.2,23.95,38.31,32.07
1435,India,Telangana,Medchal Malkajgiri,"Calendar Year (Jan - Dec), 2017",8,204.0,5352.0,53.54,35.85,37.03,58.37,27.45,32.41,45.55
1436,India,Telangana,Medchal Malkajgiri,"Calendar Year (Jan - Dec), 2021",8,220.0,6168.0,55.87,40.29,39.67,31.93,32.98,48.22,37.08
1437,India,Telangana,Mulugu,"Calendar Year (Jan - Dec), 2017",8,84.49537694290686,1921.855632426901,52.58,32.54,32.97,48.62,25.96,29.45,41.4
1438,India,Telangana,Mulugu,"Calendar Year (Jan - Dec), 2021",8,164.0,3428.0,43.08,39.06,31.87,26.71,28.55,37.47,27.93
1439,India,Telangana,Narayanpet,"Calendar Year (Jan - Dec), 2017",8,82.47515845342893,2218.7434783942053,52.2,36.44,34.51,56.63,28.74,31.83,49.19
1440,India,Telangana,Narayanpet,"Calendar Year (Jan - Dec), 2021",8,184.0,4988.0,41.06,40.87,30.58,27.98,29.0,37.37,27.6
1441,India,Ladakh,Kargil,"Calendar Year (Jan - Dec), 2017",8,164.0,1464.0,27.25,29.67,25.91,31.97,23.91,29.04,14.67
1442,India,Ladakh,Kargil,"Calendar Year (Jan - Dec), 2021",8,276.0,3368.0,56.05,58.24,40.65,47.47,32.77,53.11,42.63
1443,India,Ladakh,Leh Ladakh,"Calendar Year (Jan - Dec), 2017",8,104.0,824.0,46.41,20.79,34.85,45.63,31.43,39.46,20.0
1444,India,Ladakh,Leh Ladakh,"Calendar Year (Jan - Dec), 2021",8,200.0,3056.0,64.92,52.36,43.44,38.32,33.07,48.75,45.45
